dataset_id,dataset_name,existing_description,suggested_description,source,owner
0f514336-4fb0-4a01-a4f3-d47faa278b37,processed_walkabilityScore.csv,,Uploaded CSV data file,inferred,GSTV-Domo-Admin
fd07874b-175a-4d72-be57-98d542e7b998,PROD -  PATCH - Transactions - Gilbarco - Write to WASTEWATERTREATMENTTANK_GILBARCO,Input: https://gstv.domo.com/datasources/afb71583-16e7-4ae0-9046-8475d8540dc5/details/settings,,existing,GSTV-Domo-Admin
c3f2ff27-d78f-4d6a-90ec-7b8335f22e50,PROD -  RPA Conversion 3.1 - 2 Line Items - Ad Ops,,Ad Operations data for campaign and site management,inferred,Al Minetola
ea2ff36b-8b45-4f63-b3d3-772d8c87365c,PROD - Agency - IO Mapping - Writeback,,,,GSTV-Domo-Admin
b2b2dea8-71ba-4532-9a4f-e19689159987,PROD - Campaign Dashboard - CVI Header,,Impression measurement data for ad delivery tracking,inferred,GSTV-Domo-Admin
0c613a91-b296-4d79-a652-4e7980965b3d,PROD - Campaign Dashboard - What Was Planned,,,,GSTV-Domo-Admin
884c01cb-1cd8-4a32-98b0-2c6b5c0b5981,PROD - Campaign Dashboard - What Was Planned,,,,GSTV-Domo-Admin
0ffad5e1-72fa-449d-8566-fbdd7ac45d94,PROD - Campaign Delivery Reporting - Salesforce Integration - Previous Month - Writeback,,Campaign delivery tracking data for monitoring ad execution against plan,inferred,Aaron Olson
82de16ca-cf51-4e6c-9ee9-662ec35c6ea4,PROD - Casey's - RPA Schedule for Conversion,,Data specific to the Casey's retailer network,inferred,GSTV-Domo-Admin
8531b7dd-9dc5-4433-8258-ae6e649d2ee6,PROD - Gilbarco Asset Coupon Map,Links guids from GVR PoP data back to the original asset & coupon filenames.,,existing,GSTV-Domo-Admin
d040a5b1-7b68-4797-aa96-4dbaa923bb26,PROD - Gilbarco Asset Coupon Mapping - Snowflake Writeback,,,,GSTV-Domo-Admin
67c78694-f2a2-44af-a8c6-1c7353e5da26,PROD - GTVID Creation - Salesforce Writeback,,Salesforce integration data for site or account syncing,inferred,GSTV-Domo-Admin
c1983160-798c-452f-b6a9-2fdfa31ed4d3,PROD - GTVID Creation - Salesforce Writeback - Input,,Salesforce integration data for site or account syncing,inferred,GSTV-Domo-Admin
7519dacf-3c70-4b00-858d-87a1e2332976,PROD - IO List v3,Updated for automated monthly uploads,,existing,GSTV-Domo-Admin
b8ac5d34-6579-4df1-b135-89039b351242,PROD - Managed Service Retailer Contracts - Base Data Set,,Managed service advertising data for direct-sold retailer campaigns,inferred,GSTV-Domo-Admin
2034a100-7d8a-47ab-8827-f2817a2a4d4b,PROD - Managed Services - Casey's RPA Schedule,,Data specific to the Casey's retailer network,inferred,GSTV-Domo-Admin
7c215e0a-ac2c-47b7-b484-68d58dfdd21d,PROD - Managed Services - Create IO Site List with Asset Spot Length,,Insertion order data from the ad sales workflow,inferred,GSTV-Domo-Admin
0fa5cd6d-4430-474b-9af5-084dfb94da93,PROD - Managed Services - Email Upload - Casey's RPA Schedule,,Data specific to the Casey's retailer network,inferred,GSTV-Domo-Admin
6910c868-b5ad-42f7-811d-b8770da0a8af,PROD - Managed Services - Email Upload - Speedway RPA Schedule,,Data specific to the Speedway retailer network,inferred,GSTV-Domo-Admin
a48e1105-1cd0-4274-8a1b-62878403ce1f,PROD - Managed Services - List of RPA Names and File Names - Base Data Set,Contained the name of the RPA submitted by the retailer and the file name to be used in the RPA scheduling process.,,existing,GSTV-Domo-Admin
453cc8fc-1fee-41cb-a478-6d40124a7542,PROD - Managed Services - Paid IOs,,Managed service advertising data for direct-sold retailer campaigns,inferred,GSTV-Domo-Admin
151cb826-6210-4702-b0c1-e8182e117d0a,PROD - Managed Services - RPA Conversion,,Managed service advertising data for direct-sold retailer campaigns,inferred,GSTV-Domo-Admin
cfa5416f-8e08-42b7-b6eb-a578ac2bfcb9,PROD - Managed Services - RPA Processed and Prioritized Schedules - Base Data Set,,Insertion order data from the ad sales workflow,inferred,GSTV-Domo-Admin
29f75e57-c6d3-4b1b-a03a-785d066bb818,"PROD - Managed Services - RPAs to Schedule, Unschedule, and Paid IOs","Paid Ads, RPAs to Unschedule, and RPAs to Schedule by Site. Joins to Legacy RPA Conversion output to remove RPAs to Unschedule.",,existing,GSTV-Domo-Admin
fde2ff8b-d563-46b2-b0ef-fc6e26321f8e,PROD - Managed Services - RPAs to Unschedule,,Managed service advertising data for direct-sold retailer campaigns,inferred,GSTV-Domo-Admin
8b8ba846-0b2d-4a0f-9255-e916263977f6,PROD - Managed Services - Speedway Schedule,,Data specific to the Speedway retailer network,inferred,GSTV-Domo-Admin
b6f323cb-36a4-4e5a-b110-583005238abb,PROD - Network Validated Impressions - Sites Reporting More Than 14 Days Of NVIs In The Last 32 Days - Writeback Input,,Network-level validated impression (NVI) counts for audience measurement,inferred,Aaron Olson
179472b0-14c7-4287-9ba8-7771e157a591,PROD - OPP/IO Rev - Base Data Set - Writeback,,Insertion order data from the ad sales workflow,inferred,GSTV-Domo-Admin
dbbfe6bb-d918-4433-9d1e-f1b7a42755ad,PROD - Opportunities - Base Date Set - Writeback,,,,GSTV-Domo-Admin
d701b9f0-3b74-427f-a56b-a402a2ab93a1,PROD - ORCA 6.0 - Mid-Campaign Tracking,,Campaign delivery tracking data for monitoring ad execution against plan,inferred,GSTV-Domo-Admin
bff8c556-37c0-4cc3-b016-b4a01e72f3fc,PROD - Patch - Site Metrics - Network - Change - Weekly - Writeback,Patch - Site Metrics - Weekly Network Change,,existing,Aaron Olson
aeb4a0a3-a5cb-4d95-9fed-080813fe5335,PROD - Patch - Site Metrics - Network - Snapshot,,Site-level analytics and performance data,inferred,Aaron Olson
ff66e8c3-d786-4351-a509-a33180254497,PROD - PATCH - Site Status History by Day - Writeback - Snowflake,,Historical record of site operational status changes,inferred,GSTV-Domo-Admin
46ba2c14-c549-4665-80d3-cf5a3f47ec71,PROD - PATCH - Transactions - Speedway - Write to UNVALIDATEDTRANSACTIONSTANK_SPEEDWAY,Input: https://gstv.domo.com/datasources/31399f7d-1b9d-498a-9a90-6a10eca5b7ee/details/settings,,existing,GSTV-Domo-Admin
45a8cfe1-a2bc-436c-ac0c-0e560c1fe7b4,PROD - PATCH - Transactions - Wayne - Write to UNVALIDATEDTRANSACTIONSTANK_DOVER,Input: https://gstv.domo.com/datasources/2f019bce-7672-4dee-a21a-2f30b2d7ef25/details/settings,,existing,GSTV-Domo-Admin
e8d8e4e4-09af-469d-b207-73dfae8e5052,PROD - Pluto - Revenue and Diagnostics,,Combined programmatic revenue and diagnostic metrics (Pluto reporting framework),inferred,GSTV-Domo-Admin
ac8ff048-6e79-4398-88f4-7e6ded49df68,PROD - POP_Discrepancies,Sites and terminals with clock issues.,,existing,Bill Binkiewicz
580d0648-03ce-4517-8c5d-f887a86c77cb,PROD - Programmatic - Broadsign - Revenue - Daily by Site,"Includes Date, Site, DSP, Impressions, Net Revenue",,existing,GSTV-Domo-Admin
f55e21ad-d6b6-4d8d-a9fc-207805f60492,PROD - Programmatic - Daily New Advertisers,,Programmatic advertising data,inferred,GSTV-Domo-Admin
bb7a59a5-67fc-4066-91c5-d417d6822f52,PROD - Programmatic - Fill Rate - S3 Writeback Input - Project Pluto,,,,GSTV-Domo-Admin
dbe6ce46-43f6-41dd-bd78-8fb711b5f849,PROD - Programmatic - Hivestack - Revenue - Daily by Site,,,,GSTV-Domo-Admin
bd92953a-a86d-461f-bb76-241f2d011ae1,"PROD - Programmatic - Place Exchange - Revenue - by Date, Site",,,,GSTV-Domo-Admin
d1bf054e-dbed-4652-94ae-a21cd4c4b32f,PROD - Programmatic - Vistar - Exchange Revenue - Daily by Site,"Certified Odyssey, Pluto Revenue Dataset",,existing,GSTV-Domo-Admin
8e419d54-16a0-4636-8db5-575e99f4bc9f,"PROD - Programmatic - Vistar - Revenue - Odyssey - Daily by Site, Advertiser","Containins daily metrics (impressions, revenue, spots) across retail locations with detailed site information including geographic data, hardware specifics, retailer details, and campaign status<br>",,existing,GSTV-Domo-Admin
f66f7257-6aa6-4cf2-8f0a-af2465bfac41,PROD - Programmatic - Weekly New Advertisers,,Programmatic advertising data,inferred,GSTV-Domo-Admin
cc2e8c4a-03be-419b-bf0d-9ebdd2d6ffd7,PROD - Programmatic Revenue - DSP Activation on DXPromote Venues,,Site and location reference data,inferred,GSTV-Domo-Admin
df6a796c-4e90-452e-abe0-e36adf28be50,PROD - Programmatic Revenue - Net Revenue,,,,GSTV-Domo-Admin
86661264-78cd-4fc1-b34f-0d30b23af258,PROD - RPA Schedule - Daypart Blocker Check,,,,GSTV-Domo-Admin
3acbeb8d-d85c-4d2a-aa56-b0a84b4cf94d,PROD - RPA Scheduling - Daypart Blockers,,,,GSTV-Domo-Admin
94b18157-7329-484e-83d4-f757a513777d,PROD - RPA Submission Writeback,,RPA (Retailer Promoted Advertising) submission and management data,inferred,GSTV-Domo-Admin
837e6bb6-919d-483a-b57a-146266416d16,PROD - RPA Submission Writeback to Salesforce,,RPA (Retailer Promoted Advertising) submission and management data,inferred,GSTV-Domo-Admin
ce201f6e-237c-471c-a92f-a0dda403f83f,PROD - Site Metrics - Characteristics - Completeness - Monthly - Writeback,,Site-level analytics and performance data,inferred,Aaron Olson
3b51efe1-145d-4bda-8b10-59a1ebadb802,PROD - Site Metrics - Characteristics - Completeness - Weekly - Writeback,,Site-level analytics and performance data,inferred,Aaron Olson
d8495b13-5e35-44b2-a8d6-f118d89c1a99,PROD - Site Metrics - Characteristics - KPI - Monthly - Writeback,,Site-level analytics and performance data,inferred,Aaron Olson
59cf073a-e9b2-401e-a7fc-201899369f72,PROD - Site Metrics - Characteristics - KPI - Monthly - Writeback Input,,Site-level analytics and performance data,inferred,Aaron Olson
8d889272-d2e5-4916-974b-e5db78e53c3b,PROD - Site Metrics - Characteristics - KPI - Weekly - Writeback,,Site-level analytics and performance data,inferred,Aaron Olson
dc5d6415-430f-4bba-a411-d28d94a44975,PROD - Site Metrics - Network - Change - Monthly - Writeback,,Site-level analytics and performance data,inferred,Aaron Olson
6f6e017e-5165-428c-87ea-5fe814d50ddc,PROD - Site Metrics - Network - Change - Weekly - Writeback,,Site-level analytics and performance data,inferred,Aaron Olson
f682219a-0965-4c1a-9d5c-20e1ecdc34b5,PROD - Site Metrics - Network - Snapshot - Writeback,,Site-level analytics and performance data,inferred,Aaron Olson
1731ce07-7e99-4fb7-80c7-322ecf785037,PROD - Site Plays by Hour,,"Hourly ad play counts by site, used for impression validation and diagnostics",inferred,GSTV-Domo-Admin
1856ad0c-f3fb-4e15-828d-7dff1d6a09fb,"PROD - Site Scoring - Revenue by Site, Program",,,,GSTV-Domo-Admin
061c4ba3-68c5-4863-bdac-7ef034b10fc5,PROD - Site Status History by Day - Current Day - Writeback - Snowflake,,Historical record of site operational status changes,inferred,GSTV-Domo-Admin
452d33e8-462e-4a2d-af92-75e3319e88f6,PROD - Site Value Writeback Platinum,Write platinum data to site object,,existing,Abigail Kane
f3a723f9-4065-43da-a8a3-36e3eb553f02,PROD - Sites - Base Data Set - Writeback,,Base site/station dataset containing core site attributes and identifiers,inferred,GSTV-Domo-Admin
88f2c78f-e5c9-4a54-851f-76a3ccd0d527,PROD - Sites - Has NVIs (Partial Month) - Salesforce Writeback - Production,,Salesforce integration data for site or account syncing,inferred,Aaron Olson
e8fb80d5-5c86-4eba-bf21-25fff7a1ab93,PROD - Speedway - Transactions - Daily File Load,,Data specific to the Speedway retailer network,inferred,GSTV-Domo-Admin
b163598e-2d0d-4864-b5cc-50c383815e33,PROD - Trailing 10-day Programmatic Play Rate by Site,,Programmatic advertising data,inferred,Michael Girard
32883faa-590b-4dd4-8eb9-212f48cf07b6,PROD - Transactions - Gilbarco - Most Recent Day by Hour - Mongo Writeback,,Fuel transaction data for site activity monitoring,inferred,GSTV-Domo-Admin
e72fff6c-1e51-4f72-b407-68308ff3fca6,PROD - Unvalidated Transactions - Hourly - Dover - Most Recent Day - Writeback - Snowflake,,Raw unvalidated fuel transaction data before QA processing,inferred,GSTV-Domo-Admin
2a73c181-0b9a-4958-a686-13062f62c803,PROD - Unvalidated Transactions - Hourly - Gilbarco - Most Recent Day - Writeback,,Raw unvalidated fuel transaction data before QA processing,inferred,GSTV-Domo-Admin
0910997e-e1e2-4dd8-93c6-6b437b1c7d9d,PROD - Unvalidated Transactions - Hourly - Speedway - Most Recent Day - Writeback,,Raw unvalidated fuel transaction data before QA processing,inferred,GSTV-Domo-Admin
9490e473-cb7f-47d3-9ad1-a3ff85653657,PROD - Upload - Managed Service IOs,,Managed service advertising data for direct-sold retailer campaigns,inferred,GSTV-Domo-Admin
fd69d64d-4060-4d7c-a1d5-77e1d911a713,PROD - Upload - Managed Service Retailer Contract,,Managed service advertising data for direct-sold retailer campaigns,inferred,GSTV-Domo-Admin
05986d86-6fbc-472a-b18f-88580dce752c,PROD - Upload - Managed Service Retailer Schedules,,Managed service advertising data for direct-sold retailer campaigns,inferred,GSTV-Domo-Admin
50aa14b0-cf7a-433c-8e04-9928ec045092,Prod - Vistar Diagnostics - Site by Day - S3,,,,Michael Girard
e5396c31-b53d-4b6f-b8c2-7d94cf4c6669,PROD - Writeback Input - Site Status History per Day - Replace Data Assembler Job Input,Replace Data Assembler Job Site Status per Day,,existing,GSTV-Domo-Admin
ec165631-c186-44dd-8688-8747411b20c3,PROD - Writeback Input - Transactions - Gilbarco - Most Recent Day,,Fuel transaction data for site activity monitoring,inferred,GSTV-Domo-Admin
a68fac9b-b0c2-4836-98fd-21c2951baf4b,PROD - Writeback Input - Transactions - Hourly - Dover - Most Recent Day,,Fuel transaction data for site activity monitoring,inferred,GSTV-Domo-Admin
07e4d241-b207-4bf7-a83a-640ee96e9f70,PROD - Writeback Input - Transactions - Speedway - Most Recent Day - From S3,,Data specific to the Speedway retailer network,inferred,GSTV-Domo-Admin
5542ed7f-e2b6-4b93-85ce-4199e39f8e0b,PROD - Writeback Input Dataset - Transactions - Gilbarco - Most Recent Day by Hour - Mongo Writeback,,Fuel transaction data for site activity monitoring,inferred,GSTV-Domo-Admin
75766f24-1974-4294-bf2b-3fa23199099f,Prod Site Configurations-Prod Site Configuration Volumes,,Site and location reference data,inferred,GSTV-Domo-Admin
acad7022-1a70-4fde-b661-32542847cd28,PROD | Dataset for Instance Governance Dashboard App,,Operational monitoring and data governance metrics,inferred,GSTV-Domo-Admin
5859d2e5-9a87-4c16-83e6-a1e8b83dc4ae,PROD_GSTVDataGovernance,,Domo platform governance and usage statistics for instance monitoring,inferred,GSTV-Domo-Admin
f67d76a8-65c1-4c67-bc50-dfe6a0cf6b8f,PROD_VistarDiagnostics_Daily_BSD,,Daily diagnostic data from Vistar for monitoring programmatic ad delivery health,inferred,GSTV-Domo-Admin
15c98836-9eed-4738-89ef-680ee10d61c5,Prog Tracking,,,,Antonio Bowens
4c94c8ae-5ec9-47b7-affa-6a7d647118c7,Programmatic - # of Days,,Programmatic advertising data,inferred,Antonio Bowens
5c346cde-c578-4007-a0b3-8324007f7e38,"Programmatic - Ad Leases - by Day, Site",,Programmatic advertising data,inferred,GSTV-Domo-Admin
99a5175a-7c46-46db-9af7-a355afe390f1,Programmatic - Ad Leases and Expirations,,Programmatic advertising data,inferred,GSTV-Domo-Admin
96ee5b44-0534-4f08-a427-d7a9a9ee4339,Programmatic - Ad Request Monitoring - Cloudwatch,,Programmatic advertising data,inferred,GSTV-Domo-Admin
e5bc9b30-9550-4979-8dcf-88c0d35ea33d,Programmatic - Ad Request Volume,,Programmatic advertising data,inferred,GSTV-Domo-Admin
cd4e6726-0a32-471c-b889-b6c89e9cd0f5,Programmatic - Advertiser Name Grouping,,Programmatic advertising data,inferred,GSTV-Domo-Admin
22eac144-2343-4eb8-ac4f-34df639644f9,Programmatic - Daily SSP,,Programmatic advertising data,inferred,Antonio Bowens
ef41b2b9-f19b-4cc8-abe2-5ed5db205833,Programmatic - Diagnostics and Revenue by Venue,,,,GSTV-Domo-Admin
a0600083-bb87-4f43-95f6-7a7ed27dd4b8,Programmatic - Direct and Flexible Campaign Pacing,,Programmatic advertising data,inferred,GSTV-Domo-Admin
6b4c7009-d787-4085-a78f-b8a804c498af,Programmatic - DSP Revenue - DXPromote (Dover),,Site and location reference data,inferred,GSTV-Domo-Admin
bc5aa9e1-51ee-420d-a630-a1b0296b6e06,Programmatic - DX Promote Tracking,,Programmatic advertising data,inferred,GSTV-Domo-Admin
9c479bde-c489-405a-9734-710c5186057d,Programmatic - Fill Rate,,Programmatic advertising data,inferred,GSTV-Domo-Admin
f1780403-d627-48b0-857e-249e2df6f715,"Programmatic - Flexible Revenue - by Day, Site",,,,GSTV-Domo-Admin
bfee2bc8-c094-429e-87b7-f64eac9d6051,Programmatic - Gilbarco Revenue and Insights,,,,GSTV-Domo-Admin
7b907e06-6d55-4af6-94e1-fa1a78566179,Programmatic - New Advertiser Spend Alert,,Programmatic advertising data,inferred,GSTV-Domo-Admin
688cea9a-f8de-4db0-b7b0-236d48778d15,Programmatic - PD Campaign Info,,Programmatic advertising data,inferred,Antonio Bowens
c5cf28d9-35e9-49a4-b1e2-782edd87a40e,"Programmatic - Play Rate - by Date, Hour-of-Day, Site",,Programmatic advertising data,inferred,GSTV-Domo-Admin
009ef41b-9056-464a-b38f-073595c136f1,Programmatic - Price Optimization - Write Fill Rate to S3,,Programmatic advertising data,inferred,GSTV-Domo-Admin
8e8b9530-3677-4250-984c-ee3013590543,Programmatic - Revenue - Full Granularity - Live,,"Live programmatic advertising revenue at full granularity (site/day/SSP level), refreshed continuously",inferred,GSTV-Domo-Admin
52d8c3da-7b54-4c7d-8eb3-9d43de273f38,Programmatic - Revenue - Place Exchange,,,,GSTV-Domo-Admin
838687de-ad03-4da5-b533-b217ed5531d3,Programmatic - Revenue - Place Exchange - Base Data Set,,,,GSTV-Domo-Admin
4230f2c9-74ef-49d6-99d2-fa66aaefe6de,Programmatic - Revenue at Risk - Flex,,,,GSTV-Domo-Admin
4c03afa0-938a-437a-8010-cbd848935e9f,Programmatic - Revenue at Risk - SSP,,,,GSTV-Domo-Admin
cca40aa4-2f03-426c-9cf7-dec83c162e6a,Programmatic - SSP Revenue - Broadsign,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
a1dec064-299b-4b10-84e6-8454480f2838,Programmatic - SSP Revenue - Hivestack Exchange,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
9597be3b-cadf-4f22-ace1-d274d1945c52,Programmatic - SSP Revenue - Vistar Direct,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
40b49bdc-86df-4404-9fee-f40df11c713c,Programmatic - SSP Revenue - Vistar Exchange,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
5045fa6c-8438-48cd-8052-6833a212049e,Programmatic - SSP Revenue - Vistar Exchange by Venue,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
f33a48e9-afc7-40ad-83e6-2af4dd1a84aa,Programmatic - Vistar - All Revenue - Daily by Site,,Revenue data from Vistar programmatic advertising platform,inferred,GSTV-Domo-Admin
ef1556db-bdd0-4e80-a7bd-86b677fc032c,Programmatic - Vistar - All Revenue and Diagnostics - Daily By Site - Previous Month,,Revenue data from Vistar programmatic advertising platform,inferred,Aaron Olson
5d463f59-0d59-4cb2-b4db-c7793811768f,Programmatic - Vistar - Diagnostics - Daily by Site - Email,,Daily diagnostic data from Vistar for monitoring programmatic ad delivery health,inferred,GSTV-Domo-Admin
604f481a-506e-4f42-888a-fa3fdf56ceb0,"Programmatic - Vistar - Exchange Revenue - by Date, Site",,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
ba8e933a-0db8-41c9-a270-424b21fe316d,Programmatic - Vistar - Exchange Revenue - Daily by Site,,Daily programmatic exchange revenue broken down by site/venue,inferred,GSTV-Domo-Admin
d6c80aeb-ff37-42ba-8dc9-eaea146f6bcb,Programmatic - Vistar - Exchange Revenue - Historic,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
e12863ac-2399-4f2f-a47b-f3de49ea1102,Programmatic - Vistar - Exchange Revenue - Hourly by Site,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
4005849f-3ea9-46e9-a250-96358e1f50aa,Programmatic - Vistar - Exchange Revenue - Live - Daily by Site,Pluto,,existing,GSTV-Domo-Admin
abf676c4-bbf5-487e-a3c0-08c38fc833e3,Programmatic - Vistar - Flexible Revenue - Daily by Site,,Revenue data from Vistar programmatic advertising platform,inferred,GSTV-Domo-Admin
3f1a6395-66b8-458c-8fd4-44066becf3a7,Programmatic - Vistar - Flexible Revenue - Daily by Site - Email,"Formerly ""Daily Programmatic Direct Revenue""",,existing,GSTV-Domo-Admin
7207eb45-1fa1-4dff-90a5-e67f1655281f,"Programmatic - Vistar - Revenue and Diagnostics, Daily by Site",,Revenue data from Vistar programmatic advertising platform,inferred,GSTV-Domo-Admin
5c025dfe-bc98-4d4c-8597-d5dbb05bae70,Programmatic - Vistar Diagnostics - Fill Rate - Daily by Site,,Daily diagnostic data from Vistar for monitoring programmatic ad delivery health,inferred,GSTV-Domo-Admin
64b6bcb4-b31e-4cff-8291-6acdfb0e5e12,"Programmatic - Vistar Direct Revenue - by Date, Site",Daily Vistar Programmatic Revenue - Direct Revenue Appended to Exchange Revenue,,existing,GSTV-Domo-Admin
803daeaa-0756-4fec-b15d-da97835864df,Programmatic - Vistar Email - Diagnostic Insights - Daily by Site,,Daily diagnostic data from Vistar for monitoring programmatic ad delivery health,inferred,GSTV-Domo-Admin
c4e7739f-d41c-4e94-a66c-11665e68fbef,Programmatic - Vistar Exchange by Site - April 2024,,Programmatic advertising data,inferred,GSTV-Domo-Admin
9900fc58-a06f-4949-9112-a79f88be02bf,Programmatic - Vistar Exchange Revenue - Jan 2024,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
fa3d434f-8ae8-4e61-a4e0-1be50253846f,Programmatic - Vistar Exchange Revenue bu Site -September 2024,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
f57b6c1f-6130-4945-acca-f081dc431c7a,Programmatic - Vistar Exchange Revenue by Site - August 2024,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
0008dbea-b750-44f0-a56c-7780ba6ad0b5,Programmatic - Vistar Exchange Revenue By Site - December 2024.csv,,Programmatic exchange revenue from SSP partners,inferred,Kayla Cekal
36b21b01-f062-4427-a0b1-5e5ead6dabb1,Programmatic - Vistar Exchange Revenue By Site - Feb 2024,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
b6424091-926d-4f63-bcb3-b5c7865ceb92,Programmatic - Vistar Exchange Revenue by Site - July 2024,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
f80ee9df-c816-4128-b862-d6b9d51c5b9b,Programmatic - Vistar Exchange Revenue by Site - June 2024,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
286ea0df-2efc-4eca-8ca8-0b505bae0981,Programmatic - Vistar Exchange Revenue By Site - March 2024,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
1ac6880c-90f7-4b8c-90e7-9d9fe72d5523,Programmatic - Vistar Exchange Revenue by Site - May 2024,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
f521c4ce-2927-4234-8a74-e19594017851,Programmatic - Vistar Exchange Revenue By Site - November 2024.csv,,Programmatic exchange revenue from SSP partners,inferred,Kayla Cekal
2aee6d6b-7ed3-4377-943a-69d95c737d17,Programmatic - Vistar Exchange Revenue by Site - October and Nov 01 2024,,Programmatic exchange revenue from SSP partners,inferred,GSTV-Domo-Admin
44fa3d28-f6bf-4d87-9406-6b740c45567e,Programmatic - Vistar Report - Rev@RiskFlex,,Programmatic advertising data,inferred,GSTV-Domo-Admin
f8aa48ed-b083-48f8-8611-0ee14bd3eb8f,Programmatic - Vistar Report - Rev@RiskSSP,,Programmatic advertising data,inferred,GSTV-Domo-Admin
f794cda8-cff3-4005-94f8-815e8ec288af,Programmatic Ad Leases and Expirations -  V3,Using Mongo 5 Update and vistar-advertisements-recent collection,,existing,GSTV-Domo-Admin
819ddfdd-a350-4936-bd0b-ba8b7ed23730,Programmatic Analysis - Transactions - Daily by DMA,,Fuel transaction data for site activity monitoring,inferred,GSTV-Domo-Admin
fe3e0f40-3851-4002-9ded-65c749c13fe8,Programmatic Diagnostics - Base Data Set,,Programmatic advertising data,inferred,GSTV-Domo-Admin
5295f5f1-ca19-4609-9196-92fae3b01054,Programmatic Direct Revenue by Network,,,,Nick Kaufmann
bc810d54-5ede-4e10-9387-626cff916d89,Programmatic Flex Advertisers,,Programmatic advertising data,inferred,GSTV-Domo-Admin
6097373a-fafb-4f35-af32-7718fddaa1fb,Programmatic Matched Daily Revenue,,,,GSTV-Domo-Admin
4f74dd6e-91fe-45d0-ad57-e94b341eb5a7,Programmatic Matched Daily Revenue,,,,GSTV-Domo-Admin
34366a81-a161-4797-b591-0179b01a19e5,Programmatic Matched Daily Revenue,,,,GSTV-Domo-Admin
38c11003-59f3-40b1-9c32-031021186667,"Programmatic MP - Sites Reporting POP Last 3 Days - Part 2 - Exclude OR/NJ, Exclude AAFES/NEX/KT",,Programmatic advertising data,inferred,Adam Doughty
c6f63aa4-3a29-4420-9f41-e608cd00c7f9,"Programmatic MP - Sites Reporting POP Last 3 Days, Not in PMP, Not in 14+ Day NVI, Not Unsellable",,Impression measurement data for ad delivery tracking,inferred,Adam Doughty
ff69a4a7-c5b5-4117-9ead-916ee417815c,"Programmatic MP - Sites w/14+ Days NVI in past 30 Days Minus Unsellable, NJ/OR, KT/AAFES/NEX, NOT IN PMP",,Impression measurement data for ad delivery tracking,inferred,Adam Doughty
a3d450bb-550a-4512-a57d-d4ffd8452c75,Programmatic Performance - Daily by Site - Last 45 Days,,Programmatic advertising data,inferred,GSTV-Domo-Admin
b3568034-c1a2-479a-ab32-4693df581440,Programmatic Play Rate - Base Data Set,,Programmatic advertising data,inferred,GSTV-Domo-Admin
c32318f9-e346-4745-b6cf-360e06fa72da,Programmatic PMP Spend Tracker,,Programmatic advertising data,inferred,Antonio Bowens
2b47403f-8768-4c44-b290-2701828dc543,Programmatic Revenue - Unique DSPs,,,,GSTV-Domo-Admin
6ea5aaa5-3514-4c55-b384-1f6f307cb574,Programmatic Revenue - Vistar Exchange - Daily by Advertiser,,,,GSTV-Domo-Admin
85ea6f48-8ccf-423c-99a7-706bfb198146,Programmatic Revenue - YoY YTD Analysis,,,,Aaron Olson
131b3886-314b-4536-b781-c58f4bba20ff,Programmatic Revenue - YoY YTD Analysis - By Site By Month,,,,Aaron Olson
98bfb913-1987-42e7-9dbd-d3a600eb582a,Programmatic Revenue Patch - Dec 10 to Dec 19 csv,,,,GSTV-Domo-Admin
11eefb97-9f6a-4df5-8f3a-7f03431f559c,Programmatic Revenue Patch - Dec 28 and 29.csv,,Uploaded CSV data file,inferred,GSTV-Domo-Admin
11c99b8c-1c45-409c-be70-3d6880fc8613,Programmatic Revenue Patch - Dec 5 Place Exchange.csv,,Uploaded CSV data file,inferred,GSTV-Domo-Admin
92141224-7139-4638-872b-a72cf87b07a3,Programmatic SSP Advertisers,,Programmatic advertising data,inferred,GSTV-Domo-Admin
fcce77f3-3200-4af7-81d3-eceed581d865,Programmatic Tracking (2).xlsx,SSP Tracked,,existing,Antonio Bowens
2dd2ee1b-d4eb-4f7a-b3b3-c8696c26b139,Programmatic Venue Availablity,Patch dataset from 2022 - July 15 data,,existing,GSTV-Domo-Admin
69394be8-39a6-4d37-9327-25e6d18e338f,Programmatic Venue Avails - May 28 2022 to current,,Programmatic ad inventory availability by venue,inferred,GSTV-Domo-Admin
