dataset_id,current_name,proposed_name,change_type,owner_name
2c7e726b-0805-46de-ab0c-c43c47c02a69,View of Place Exchange - Gilbarco (220722SA),View - Place Exchange - Gilbarco (220722SA),view_prefix,Scott Anger
089b377e-b7e5-4048-8093-d62ff4479bc7,View of Place Exchange Inventory - All (for PX Manual Update),View - Place Exchange Inventory - All (for PX Manual Update),view_prefix,Scott Anger
ee80b3a2-d21a-4dc6-82c0-9b5a40777af3,View of Programmatic - Vistar - Diagnostic Insights - Daily by Site,View - Programmatic - Vistar - Diagnostic Insights - Daily by Site,view_prefix,GSTV-Domo-Admin
c3c1a5ca-01c7-40e0-b50a-b34108fea5bb,"View of Programmatic - Vistar - Exchange Revenue - by Date, Site","View - Programmatic - Vistar - Exchange Revenue - by Date, Site",view_prefix,GSTV-Domo-Admin
86ca4ccb-1bfb-4279-b298-f23f9ba3164a,View of Proof of Plays - Sites Reporting PoP - Rev Share One off Sites,View - Proof of Plays - Sites Reporting PoP - Revenue Share One off Sites,"view_prefix, casing_fix",Abigail Kane
9a3f7ce1-489b-49e4-92ae-cbc521d75b11,View of Rev Share - Sites Reporting Proof of Play - By Day - Prior Month,View - Revenue Share - Sites Reporting Proof of Play - By Day - Prior Month,"view_prefix, casing_fix",Abigail Kane
2b68e994-cb31-4979-af9b-229f0ba99e83,View of Site Revenue by month by state,View - Site Revenue by month by state,view_prefix,Abigail Kane
bdf59bb2-d2fd-4d8b-9c9b-5c1518e2166e,View of Site Status History - Newly Active and Awaiting Installation - Week over Week,View - Site Status History - Newly Active and Awaiting Installation - Week over Week,view_prefix,GSTV-Domo-Admin
a5d321da-9376-405a-97e1-4574d1c66087,View of Site Status History per Day - May,View - Site Status History per Day - May,view_prefix,Abigail Kane
17fff9f5-4622-429f-b3b7-501f866547f4,View of Site Status History per Day - Previous Month,View - Site Status History per Day - Previous Month,view_prefix,Abigail Kane
4c2733bb-5edd-436e-9b9c-6c7087add717,View of Site Status History per Day - Previous Month1,View - Site Status History per Day - Previous Month1,view_prefix,Abigail Kane
807aa37d-0b41-4351-83da-21d294f439b6,View of Site Status History per Day - Site Metrics,View - Site Status History per Day - Site Metrics,view_prefix,Abigail Kane
a8ba0fd7-d6b4-4af7-bf0e-cab554cdcc2d,View of Sites - Base Data Set - Site Retailer Information,View - Sites - Base Dataset - Site Retailer Information,"view_prefix, casing_fix",Abigail Kane
6e1d586e-8655-46f3-91f1-3b4317ced0d1,View of Sites - Base Data SetNK 10.25.22,View - Sites - Base Data SetNK 10.25.22,view_prefix,Nick Kaufmann
25f28b2f-1fce-4f47-b334-50b3c9246910,View of Sites - Military without Base Names,View - Sites - Military without Base Names,view_prefix,Scott Anger
3833b6d9-bee3-42f2-ac4f-a6aacca27261,View of Sites w/Recent POP & Transactions Date (YES PoP+Transactions 7 days),View - Sites w/Recent POP & Transactions Date (YES PoP+Transactions 7 days),view_prefix,Scott Anger
f2b705de-cbdb-44fb-a4c4-445f31521949,View of Sites with any Transactions Prev 30 Days + NO POP w/GTVID,View - Sites with any Transactions Prev 30 Days + NO POP w/GTVID,view_prefix,Adam Doughty
be918948-f159-4ff1-9531-84f0b7a73ac2,View of TEMP - Unvalidated Transactions - Hourly -February 2022,View - TEMP - Unvalidated Transactions - Hourly -February 2022,view_prefix,Abigail Kane
f818182a-7745-45ca-bf1b-c1eadf7d5ba2,View of Unvalidated Transactions - Hourly - '22 Historical,View - Unvalidated Transactions - Hourly - '22 Historical,view_prefix,Abigail Kane
8d5fe5b0-5b92-4226-af2d-5d65edf6a7d2,View of Unvalidated Transactions - Hourly Comscore Historical,View - Unvalidated Transactions - Hourly Comscore Historical,view_prefix,Kayla Cekal
66459246-531f-49f9-b824-01c23a795de8,View of Unvalidated Transactions - Hourly WIP,View - Unvalidated Transactions - Hourly WIP,view_prefix,Abigail Kane
2c5959c9-a503-4740-95ea-9cc506555930,View of Vistar - Exchange - Detail - Previous Month with Network,View - Vistar - Exchange - Detail - Previous Month with Network,view_prefix,Kayla Cekal
85b63ea4-5da6-4f01-ad52-5cd5dacc7849,Vistar - Exchange - Detail -  2020 Configurable,Vistar - Exchange - Detail - 2020 Configurable,collapse_spaces,Abigail Kane
1085c73e-de64-4914-a3bc-4b2fc8178b01,vistar exchange May 25.csv,vistar exchange May 25,remove_extension,GSTV-Domo-Admin
ae787cd4-907c-4491-b3fa-408a764fafef,Vistar Exchange Revenue Patch Jan 2023 - July 2023.csv,Vistar Exchange Revenue Patch Jan 2023 - July 2023,remove_extension,GSTV-Domo-Admin
523d7375-3867-4e3e-bc00-685c5cdfc350,Vistar SSP Revenue Patch - Empty Template for Schema.csv,Vistar SSP Revenue Patch - Empty Template for Schema,remove_extension,GSTV-Domo-Admin
d3d61df7-17ee-4137-8b7e-ecc15bdfbb7f,Vistar-Exchange-Detail-Previous-Month 8-30-8-31.csv,Vistar-Exchange-Detail-Previous-Month 8-30-8-31,remove_extension,Abigail Kane
6b2a250f-bae1-4a7c-aa2f-188630c752b8,VistarMigrationCampaigns_Actualized,VistarMigrationCampaigns Actualized,underscore_to_space,GSTV-Domo-Admin
1e2fcf23-bd71-4bcf-b082-4ce783514578,VSC_key-pair-auth,VSC key-pair-auth,underscore_to_space,GSTV-Domo-Admin
a07bd32b-d2d8-44f1-8675-dfd0a3ed8a09,vw_Monitoring  - Site Status History - Wayne,View - Monitoring - Site Status History - Wayne,"view_prefix, collapse_spaces",GSTV-Domo-Admin
8fd8e607-9d22-4073-8e5b-62e2264180ef,vw_Monitoring -  OPP/IO Rev - Salesforce Input Matches Snowflake Output,View - Monitoring - OPP/IO Rev - Salesforce Input Matches Snowflake Output,"view_prefix, collapse_spaces",GSTV-Domo-Admin
becfa763-b499-49c5-9e07-d249219f46cc,vw_Monitoring - Daily Transactions - Gilbarco,View - Monitoring - Daily Transactions - Gilbarco,view_prefix,GSTV-Domo-Admin
548fc72f-59c9-4b01-a8ec-1c7afbe58591,vw_Monitoring - Daily Transactions - Speedway,View - Monitoring - Daily Transactions - Speedway,view_prefix,GSTV-Domo-Admin
bacecd45-4da6-42b8-861c-feb56d1fc790,vw_Monitoring - Daily Transactions - Wayne,View - Monitoring - Daily Transactions - Wayne,view_prefix,GSTV-Domo-Admin
53d3fefe-1391-4611-8ef4-0ea103ed3322,vw_Monitoring - Daily Transactions in Domo - Speedway,View - Monitoring - Daily Transactions in Domo - Speedway,view_prefix,GSTV-Domo-Admin
50321edd-f5db-4184-8539-9f3b7603b01e,vw_Monitoring - Daily Transactions in Domo - Wayne,View - Monitoring - Daily Transactions in Domo - Wayne,view_prefix,GSTV-Domo-Admin
1ad1a368-36bb-4137-81b7-8c1396343b47,vw_Monitoring - Sites Reporting Transactions - Speedway,View - Monitoring - Sites Reporting Transactions - Speedway,view_prefix,GSTV-Domo-Admin
d77d7404-7b15-408b-89dd-175ce7558d26,vw_Monitoring - Sites Reporting Transactions in Snowflake - Speedway,View - Monitoring - Sites Reporting Transactions in Snowflake - Speedway,view_prefix,GSTV-Domo-Admin
243eae84-b9a3-4f25-8db6-7fd56760f4ab,vw_Monitoring - Transactions - Gilbarco,View - Monitoring - Transactions - Gilbarco,view_prefix,GSTV-Domo-Admin
82b3e97c-524c-42b4-a557-d51f4e3c4255,vw_Monitoring - Transactions - Snowflake - Gilbarco,View - Monitoring - Transactions - Snowflake - Gilbarco,view_prefix,GSTV-Domo-Admin
1f578518-71a0-44d6-adb4-36b39f26e893,vw_Monitoring - Transactions - Speedway,View - Monitoring - Transactions - Speedway,view_prefix,GSTV-Domo-Admin
a1bf0346-a230-49b1-b08a-d3962541d939,walkability_and_acs_combined,walkability and acs combined,underscore_to_space,GSTV-Domo-Admin
c56a9b7c-e75d-4b6e-aa8f-060f0766d0b6,walkabilityScore.csv,walkabilityScore,remove_extension,GSTV-Domo-Admin
df5ffb88-6585-4e49-8b56-80a8bd4de07d,Wayne - TxnPatch - Aug 17 2024.csv,Wayne - TxnPatch - Aug 17 2024,remove_extension,GSTV-Domo-Admin
62e84160-b1fc-495b-8bf1-391e54446923,Wayne - TxnPatch - Feb 28 2024.csv,Wayne - TxnPatch - Feb 28 2024,remove_extension,GSTV-Domo-Admin
afec2a81-b47f-43c3-9f0e-754fdbdc9e08,Wayne - TxnPatch - Feb 29 2024.csv,Wayne - TxnPatch - Feb 29 2024,remove_extension,GSTV-Domo-Admin
ad42d2f4-edec-4bd6-a708-88caa19d5009,Wayne - TxnPatch Volume - Aug 7 2024.xlsx,Wayne - TxnPatch Volume - Aug 7 2024,remove_extension,GSTV-Domo-Admin
3601d806-14d3-4d41-9db3-c55d1f2eff81,Whats Trending Site List for Traffic Instructions.xlsx,Whats Trending Site List for Traffic Instructions,remove_extension,Abigail Kane
2ab07b81-0f12-46f8-a929-9375be91956f,Worksheet - GVR Sites Only Playing Default (2024).xlsx,Worksheet - Gilbarco Sites Only Playing Default (2024),"remove_extension, network_name",Scott Anger
